NoEssai,NoBloc,NoTraitement,test_type,NtotDose,PtotDose,KtotDose,NsemisDose,NfracDose,LatDD,LonDD,Annee,DatePlantation,DOYplantation,DateRecolte,DOYrecolte,DensitePlants,Long_SC,PrecCropFiveClasses,Cultivar,Maturity5,pHactifMethode,pH1dans1,MOouCtot,MOsol,ExtractifMethode,CaSol,MgSol,Ksol,Bsol,CuSol,ZnSol,FeSol,MnSol,AlSol,AlSolTabi,Psol,Texture,ArgileMesure,SableMesure,SerieSol,SableCentroid,LimonCentroid,ArgileCentroid,m.3a,m.3b,m.3c,RendGros,RendMoy,RendPetit,RendRejet,RendVendable,PoidsSpec
8703,2,4,N,150,190,143,112.5,37.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.035,Ctot,1.477,Mehlich 3,925,247.5,312.5,NA,NA,NA,NA,NA,1042.5,NA,622.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,3.726775956,28.13333333,5.923497268,1.70273224,37.78360656,1.078241637
8703,3,4,N,150,190,143,112.5,37.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.035,Ctot,1.477,Mehlich 3,925,247.5,312.5,NA,NA,NA,NA,NA,1042.5,NA,622.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,2.172677596,35.93879781,1.825136612,1.350819672,39.93661202,1.07890223
8703,4,4,N,150,190,143,75,75,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.035,Ctot,1.477,Mehlich 3,925,247.5,312.5,NA,NA,NA,NA,NA,1042.5,NA,622.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,1.779234973,36.01748634,4.920218579,2.10273224,42.71693989,1.082131508
8703,5,4,N,150,190,143,37.5,112.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.035,Ctot,1.477,Mehlich 3,925,247.5,312.5,NA,NA,NA,NA,NA,1042.5,NA,622.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,30.17923497,4.319125683,1.759562842,34.49836066,1.083786725
8703,6,4,N,150,190,143,0,150,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.035,Ctot,1.477,Mehlich 3,925,247.5,312.5,NA,NA,NA,NA,NA,1042.5,NA,622.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,33.0273224,2.4,1.527868852,35.4273224,1.082539683
8703,1,5,N,200,190,143,200,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.035,Ctot,1.477,Mehlich 3,925,247.5,312.5,NA,NA,NA,NA,NA,1042.5,NA,622.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,2.004371585,33.86666667,2.972677596,1.993442623,38.84371585,1.081935793
8703,2,5,N,200,190,143,150,50,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.035,Ctot,1.477,Mehlich 3,925,247.5,312.5,NA,NA,NA,NA,NA,1042.5,NA,622.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,6.039344262,26.98360656,1.648087432,1.328961749,34.67103825,1.07920077
8703,3,5,N,200,190,143,150,50,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.035,Ctot,1.477,Mehlich 3,925,247.5,312.5,NA,NA,NA,NA,NA,1042.5,NA,622.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,3.798907104,25.87540984,8.338797814,3.245901639,38.01311475,1.080898876
8703,4,5,N,200,190,143,100,100,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.035,Ctot,1.477,Mehlich 3,925,247.5,312.5,NA,NA,NA,NA,NA,1042.5,NA,622.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,1.886338798,33.4579235,5.366120219,1.864480874,40.71038251,1.082220661
8703,5,5,N,200,190,143,50,150,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.035,Ctot,1.477,Mehlich 3,925,247.5,312.5,NA,NA,NA,NA,NA,1042.5,NA,622.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,38.55300546,4.032786885,1.960655738,42.58579235,1.080252284
8703,6,5,N,200,190,143,0,200,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.035,Ctot,1.477,Mehlich 3,925,247.5,312.5,NA,NA,NA,NA,NA,1042.5,NA,622.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,26.0852459,5.230601093,4.205464481,31.31584699,1.074508734
8704,1,1,N,0,190,143,0,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,16.84371585,4.583606557,1.724590164,21.4273224,1.07463145
8704,1,2,N,50,190,143,50,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0.773770492,23.19344262,4.024043716,2.636065574,27.99125683,1.078500886
8704,2,2,N,50,190,143,37.5,12.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0.87431694,27.81857923,5.645901639,2.57704918,34.33879781,1.07774466
8704,3,2,N,50,190,143,25,25,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,20.78688525,5.641530055,3.698360656,26.4284153,1.082302313
8704,4,2,N,50,190,143,12.5,37.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,27.01639344,6.987978142,4.010928962,34.00437158,1.076405704
8704,5,2,N,50,190,143,0,50,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,16.67540984,4.218579235,3.368306011,20.89398907,1.078872437
8704,1,3,N,100,190,143,100,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,30.77595628,5.077595628,2.86557377,35.85355191,1.080992154
8704,2,3,N,100,190,143,75,25,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,1.031693989,24.10710383,6.944262295,2.26010929,32.08306011,1.079213184
8704,3,3,N,100,190,143,50,50,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,1.005464481,27.47759563,5.86010929,2.367213115,34.3431694,1.080649127
8704,4,3,N,100,190,143,25,75,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,35.76174863,3.978142077,1.770491803,39.73989071,1.07959586
8704,5,3,N,100,190,143,0,100,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,1.663387978,31.07103825,3.831693989,1.634972678,36.56612022,1.078953254
8704,1,4,N,150,190,143,150,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0.876502732,25.24808743,4.47431694,1.989071038,30.5989071,1.075668073
8704,2,4,N,150,190,143,112.5,37.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,1.095081967,31.45136612,4.646994536,1.88852459,37.19344262,1.059137056
8704,3,4,N,150,190,143,112.5,37.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,2.476502732,27.77923497,3.547540984,2.839344262,33.80327869,1.077571252
8704,4,4,N,150,190,143,75,75,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,26.94644809,7.245901639,3.029508197,34.19234973,1.076519666
8704,5,4,N,150,190,143,37.5,112.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,27.3136612,4.618579235,2.760655738,31.93224044,1.084933101
8704,6,4,N,150,190,143,0,150,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,24.16830601,5.090710383,3.34863388,29.25901639,1.082515194
8704,1,5,N,200,190,143,200,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,4.382513661,23.82295082,1.630601093,0.587978142,29.83606557,1.074829932
8704,2,5,N,200,190,143,150,50,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,3.978142077,31.12568306,4.021857923,1.296174863,39.12568306,1.082642344
8704,3,5,N,200,190,143,150,50,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,2.220765027,35.08196721,4.535519126,2.596721311,41.83825137,1.083842179
8704,4,5,N,200,190,143,100,100,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,1.866666667,43.49726776,4.384699454,1.626229508,49.74863388,1.078871433
8704,5,5,N,200,190,143,50,150,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,37.48852459,0,2.159562842,37.48852459,1.087038029
8704,6,5,N,200,190,143,0,200,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,4.817,Ctot,1.523,Mehlich 3,775,238.75,220,NA,NA,NA,NA,NA,1117.5,NA,667.5,Sable loameux,NA,NA,Joseph,82.5,12.1,5.4,0.086194976,0.018982429,0.894822594,0,22.50928962,4.006557377,1.849180328,26.51584699,1.080101896
8801,1,1,N,0,190,143,0,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0.76284153,26.50928962,3.763934426,2.113661202,31.03606557,1.073728814
8801,1,2,N,50,190,143,50,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,19.61311475,7.228415301,3.149726776,26.84153005,1.080463273
8801,2,2,N,50,190,143,37.5,12.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,1.01420765,29.82513661,1.71147541,0.944262295,32.55081967,1.07496289
8801,3,2,N,50,190,143,25,25,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,29.31803279,5.639344262,1.285245902,34.95737705,1.080354942
8801,4,2,N,50,190,143,12.5,37.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0.920218579,13.64808743,6.767213115,2.039344262,21.33551913,1.079314352
8801,5,2,N,50,190,143,0,50,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,12.26448087,4.852459016,3.197814208,17.11693989,1.079375
8801,1,3,N,100,190,143,100,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,5.186885246,23.36174863,1.969398907,0.94863388,30.51803279,1.074173369
8801,2,3,N,100,190,143,75,25,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,28.92021858,7.431693989,4.170491803,36.35191257,1.077603143
8801,3,3,N,100,190,143,50,50,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,31.84918033,6.008743169,1.846994536,37.8579235,1.078201089
8801,4,3,N,100,190,143,25,75,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,15.89071038,8.034972678,5.285245902,23.92568306,1.079758951
8801,5,3,N,100,190,143,0,100,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,2.054644809,36.63387978,1.978142077,1.645901639,40.66666667,1.079777778
8801,1,4,N,150,190,143,150,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0.928961749,35.26120219,3.912568306,1.123497268,40.10273224,1.078030898
8801,2,4,N,150,190,143,112.5,37.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,26.45245902,4.574863388,2.045901639,31.0273224,1.078272605
8801,3,4,N,150,190,143,112.5,37.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,24.88743169,3.278688525,1.838251366,28.16612022,1.072061429
8801,4,4,N,150,190,143,75,75,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,31.15191257,2.646994536,1.315846995,33.7989071,1.076147009
8801,5,4,N,150,190,143,37.5,112.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,37.70491803,6.493989071,1.901639344,44.1989071,NA
8801,6,4,N,150,190,143,0,150,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0.990163934,32.6863388,3.584699454,1.506010929,37.26120219,1.078521317
8801,1,5,N,200,190,143,200,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,1.453551913,33.70054645,5.066666667,2.789071038,40.22076503,1.081596452
8801,2,5,N,200,190,143,150,50,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,34.98579235,3.37704918,1.580327869,38.36284153,1.084461153
8801,3,5,N,200,190,143,150,50,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,2.629508197,30.67103825,3.167213115,1.840437158,36.46775956,1.074235808
8801,4,5,N,200,190,143,100,100,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,2.319125683,38.09180328,3.418579235,1.838251366,43.8295082,1.080545548
8801,5,5,N,200,190,143,50,150,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,1.801092896,29.08415301,3.366120219,2.662295082,34.25136612,1.074100548
8801,6,5,N,200,190,143,0,200,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.437,Ctot,1.249,Mehlich 3,1925,471.5,395,NA,NA,NA,NA,NA,837.5,NA,292.5,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,38.98142077,3.608743169,1.403278689,42.59016393,1.074924471
8802,1,1,N,0,190,143,0,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.72,Ctot,1.229,Mehlich 3,1250,357.5,295,NA,NA,NA,NA,NA,1195,NA,220,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,10.80437158,2.926775956,2.559562842,13.73114754,1.066917608
8802,1,2,N,50,190,143,50,0,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.72,Ctot,1.229,Mehlich 3,1250,357.5,295,NA,NA,NA,NA,NA,1195,NA,220,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,18.85464481,1.995628415,2.424043716,20.85027322,1.075099867
8802,2,2,N,50,190,143,37.5,12.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.72,Ctot,1.229,Mehlich 3,1250,357.5,295,NA,NA,NA,NA,NA,1195,NA,220,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0.876502732,32.72568306,2.845901639,1.263387978,36.44808743,1.072303922
8802,3,2,N,50,190,143,25,25,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.72,Ctot,1.229,Mehlich 3,1250,357.5,295,NA,NA,NA,NA,NA,1195,NA,220,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,32.78469945,3.659016393,1.82295082,36.44371585,1.07531926
8802,4,2,N,50,190,143,12.5,37.5,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.72,Ctot,1.229,Mehlich 3,1250,357.5,295,NA,NA,NA,NA,NA,1195,NA,220,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0.900546448,25.80327869,2.950819672,2.174863388,29.65464481,1.076015727
8802,5,2,N,50,190,143,0,50,45.681111,-73.2725,1998,1998-05-05,125,1998-09-13,256,43716,132,LRC,FL 1533,mid-season,CaCl2,5.72,Ctot,1.229,Mehlich 3,1250,357.5,295,NA,NA,NA,NA,NA,1195,NA,220,Sable fin,NA,NA,Saint-Jude,92.3,4.6,3.1,0.010845409,0.011232255,0.977922336,0,21.16502732,2.966120219,1.571584699,24.13114754,1.077027027
